order_id,user_id,order_date,product_id,qty,unit_price,region
o001996,u052,2024-06-07,p0077,2,30000,Gwangju
o001997,u009,2024-06-09,p0012,4,9000,Gwangju
o001998,u044,2024-04-25,p0002,5,9000,Seoul
o001999,u101,2024-03-06,p0066,3,20000,Busan
o002000,u037,2024-03-19,p0034,5,12000,Gwangju
o002001,u150,2024-01-25,p0029,1,15000,Daegu
o002002,u013,2024-03-19,p0058,2,20000,Daegu
o002003,u089,2024-03-07,p0042,5,5000,Daegu
o002004,u075,2024-01-07,p0074,1,30000,Incheon
o002005,u125,2024-02-07,p0038,4,12000,Gwangju
o002006,u134,2024-04-07,p0058,2,15000,Gwangju
o002007,u082,2024-03-08,p0071,2,12000,Incheon
o002008,u095,2024-06-29,p0038,3,20000,Daegu
o002009,u105,2024-03-28,p0023,2,15000,Busan
o002010,u079,2024-06-23,p0078,5,9000,Seoul
o002011,u028,2024-04-30,p0019,5,9000,Incheon
o002012,u065,2024-01-08,p0004,3,30000,Seoul
o002013,u037,2024-02-07,p0047,3,15000,Incheon
o002014,u070,2024-05-08,p0079,1,9000,Daegu
o002015,u093,2024-04-09,p0007,2,5000,Incheon
o002016,u032,2024-02-24,p0068,1,5000,Gwangju
o002017,u038,2024-04-05,p0067,5,30000,Daegu
o002018,u124,2024-06-13,p0075,2,30000,Daegu
o002019,u057,2024-03-11,p0034,2,12000,Daegu
o002020,u030,2024-01-09,p0021,5,9000,Busan
o002021,u107,2024-02-26,p0041,4,12000,Seoul
o002022,u108,2024-06-19,p0012,4,5000,Seoul
o002023,u124,2024-05-18,p0068,1,15000,Incheon
o002024,u114,2024-06-01,p0054,3,15000,Gwangju
o002025,u149,2024-06-14,p0039,3,30000,Seoul
o002026,u087,2024-01-22,p0042,2,9000,Busan
o002027,u044,2024-02-21,p0057,4,9000,Incheon
o002028,u130,2024-01-11,p0042,5,5000,Incheon
o002029,u040,2024-01-01,p0068,2,12000,Incheon
o002030,u044,2024-05-31,p0074,2,15000,Incheon
o002031,u125,2024-06-19,p0076,2,5000,Seoul
o002032,u133,2024-01-29,p0050,5,20000,Busan
o002033,u051,2024-05-11,p0060,1,12000,Daegu
o002034,u110,2024-04-07,p0025,5,20000,Seoul
o002035,u139,2024-01-13,p0004,4,12000,Busan
o002036,u120,2024-06-15,p0033,3,5000,Busan
o002037,u001,2024-06-07,p0070,3,5000,Gwangju
o002038,u100,2024-04-13,p0011,5,15000,Busan
o002039,u026,2024-05-08,p0044,4,15000,Gwangju
o002040,u127,2024-03-13,p0016,2,20000,Incheon
o002041,u011,2024-05-24,p0035,1,30000,Incheon
o002042,u149,2024-03-21,p0012,4,5000,Gwangju
o002043,u027,2024-06-29,p0059,1,9000,Gwangju
o002044,u064,2024-01-12,p0065,1,9000,Busan
o002045,u036,2024-02-01,p0061,5,5000,Daegu
o002046,u123,2024-06-25,p0057,3,5000,Daegu
o002047,u060,2024-02-22,p0019,4,5000,Gwangju
o002048,u112,2024-02-26,p0043,2,15000,Seoul
o002049,u011,2024-05-24,p0009,1,5000,Daegu
o002050,u068,2024-02-04,p0030,1,9000,Busan
o002051,u137,2024-04-03,p0041,2,5000,Busan
o002052,u140,2024-02-22,p0054,1,20000,Incheon
o002053,u032,2024-02-06,p0008,3,15000,Busan
o002054,u060,2024-06-24,p0066,2,30000,Incheon
o002055,u062,2024-02-06,p0037,3,5000,Gwangju
o002056,u085,2024-01-18,p0071,3,9000,Incheon
o002057,u081,2024-05-02,p0043,2,12000,Seoul
o002058,u016,2024-06-06,p0044,3,15000,Seoul
o002059,u115,2024-01-24,p0056,1,5000,Daegu
o002060,u034,2024-05-08,p0066,2,9000,Daegu
o002061,u048,2024-04-08,p0013,5,12000,Incheon
o002062,u127,2024-05-31,p0041,5,5000,Daegu
o002063,u104,2024-01-24,p0003,3,12000,Seoul
o002064,u060,2024-06-26,p0038,5,20000,Gwangju
o002065,u137,2024-04-22,p0066,3,15000,Gwangju
o002066,u060,2024-06-02,p0070,1,12000,Incheon
o002067,u085,2024-03-06,p0023,5,12000,Incheon
o002068,u037,2024-06-20,p0031,3,30000,Gwangju
o002069,u028,2024-04-23,p0045,4,15000,Daegu
o002070,u074,2024-01-24,p0032,4,15000,Seoul
o002071,u085,2024-06-16,p0015,2,30000,Incheon
o002072,u121,2024-05-24,p0025,4,5000,Daegu
o002073,u059,2024-02-24,p0033,3,5000,Incheon
o002074,u135,2024-04-09,p0042,2,12000,Incheon
o002075,u092,2024-03-11,p0074,2,9000,Daegu
o002076,u011,2024-04-08,p0044,4,9000,Busan
o002077,u111,2024-06-24,p0031,2,5000,Daegu
o002078,u087,2024-06-12,p0053,1,30000,Incheon
o002079,u059,2024-02-09,p0062,5,15000,Incheon
o002080,u071,2024-06-25,p0035,2,20000,Daegu
o002081,u046,2024-03-20,p0040,4,5000,Daegu
o002082,u093,2024-05-08,p0018,4,12000,Gwangju
o002083,u086,2024-05-19,p0070,5,15000,Busan
o002084,u068,2024-03-28,p0070,4,15000,Seoul
o002085,u043,2024-03-24,p0014,4,20000,Incheon
o002086,u060,2024-03-24,p0028,5,20000,Gwangju
o002087,u075,2024-06-05,p0022,5,12000,Incheon
o002088,u071,2024-03-11,p0074,1,20000,Daegu
o002089,u047,2024-02-20,p0006,4,9000,Busan
o002090,u088,2024-03-06,p0017,1,5000,Daegu
o002091,u034,2024-02-05,p0026,5,30000,Seoul
o002092,u076,2024-03-12,p0045,1,5000,Daegu
o002093,u019,2024-01-21,p0020,2,9000,Busan
o002094,u071,2024-01-17,p0043,1,5000,Busan
o002095,u118,2024-05-11,p0060,4,9000,Daegu
o002096,u123,2024-01-15,p0067,1,12000,Gwangju
o002097,u105,2024-04-13,p0008,1,5000,Busan
o002098,u112,2024-05-21,p0012,3,12000,Gwangju
o002099,u010,2024-05-11,p0008,5,30000,Daegu
o002100,u052,2024-03-22,p0073,3,5000,Gwangju
o002101,u099,2024-02-05,p0053,3,30000,Busan
o002102,u121,2024-06-18,p0043,4,12000,Gwangju
o002103,u088,2024-05-31,p0064,3,15000,Incheon
o002104,u129,2024-04-21,p0047,2,12000,Incheon
o002105,u041,2024-01-16,p0019,3,9000,Daegu
o002106,u024,2024-01-07,p0041,1,5000,Daegu
o002107,u013,2024-02-27,p0057,2,15000,Daegu
o002108,u088,2024-01-29,p0003,4,30000,Gwangju
o002109,u100,2024-06-05,p0049,2,15000,Incheon
o002110,u043,2024-02-07,p0040,1,15000,Seoul
o002111,u118,2024-02-21,p0006,1,15000,Incheon
o002112,u111,2024-06-26,p0022,5,12000,Gwangju
o002113,u055,2024-05-28,p0036,2,5000,Incheon
o002114,u036,2024-02-09,p0028,1,15000,Daegu
o002115,u112,2024-03-10,p0024,4,30000,Busan
o002116,u101,2024-04-03,p0052,3,9000,Incheon
o002117,u026,2024-04-30,p0033,3,30000,Incheon
o002118,u039,2024-06-19,p0040,5,30000,Busan
o002119,u073,2024-06-07,p0064,2,9000,Daegu
o002120,u077,2024-06-26,p0008,3,15000,Busan
o002121,u025,2024-01-08,p0029,4,20000,Seoul
o002122,u143,2024-02-13,p0006,4,12000,Seoul
o002123,u059,2024-04-12,p0075,2,20000,Seoul
o002124,u058,2024-01-09,p0015,4,30000,Daegu
o002125,u010,2024-03-05,p0066,4,15000,Daegu
o002126,u132,2024-01-28,p0016,1,30000,Daegu
o002127,u036,2024-06-18,p0026,1,20000,Gwangju
o002128,u149,2024-01-12,p0049,4,20000,Busan
o002129,u075,2024-01-28,p0067,1,30000,Busan
o002130,u132,2024-02-05,p0015,5,9000,Busan
o002131,u027,2024-01-28,p0018,1,5000,Busan
o002132,u025,2024-04-13,p0071,5,5000,Daegu
o002133,u121,2024-03-07,p0026,4,9000,Busan
o002134,u123,2024-06-15,p0017,3,20000,Busan
o002135,u082,2024-02-17,p0060,2,15000,Incheon
o002136,u005,2024-04-07,p0008,2,12000,Gwangju
o002137,u142,2024-04-30,p0070,4,5000,Busan
o002138,u059,2024-04-23,p0071,4,20000,Seoul
o002139,u141,2024-05-24,p0069,2,12000,Busan
o002140,u131,2024-02-06,p0024,3,20000,Daegu
o002141,u128,2024-04-02,p0010,5,5000,Gwangju
o002142,u104,2024-05-25,p0035,2,9000,Seoul
o002143,u101,2024-06-06,p0027,4,5000,Seoul
o002144,u080,2024-04-22,p0077,1,9000,Daegu
o002145,u004,2024-04-28,p0051,5,30000,Gwangju
o002146,u059,2024-06-06,p0076,1,12000,Daegu
o002147,u110,2024-04-23,p0061,2,12000,Gwangju
o002148,u122,2024-06-21,p0058,3,9000,Incheon
o002149,u084,2024-01-24,p0009,2,9000,Seoul
o002150,u107,2024-03-04,p0006,1,20000,Daegu
o002151,u004,2024-01-21,p0004,4,30000,Incheon
o002152,u071,2024-01-17,p0048,1,20000,Daegu
o002153,u077,2024-03-26,p0017,5,20000,Seoul
o002154,u134,2024-02-11,p0080,1,12000,Seoul
o002155,u047,2024-03-15,p0011,2,5000,Incheon
o002156,u035,2024-03-20,p0076,5,20000,Daegu
o002157,u053,2024-04-23,p0054,1,20000,Daegu
o002158,u026,2024-06-21,p0009,1,15000,Busan
o002159,u084,2024-06-03,p0005,4,5000,Busan
o002160,u097,2024-03-09,p0032,1,20000,Incheon
o002161,u121,2024-02-29,p0028,5,30000,Seoul
o002162,u146,2024-05-20,p0026,3,9000,Daegu
o002163,u012,2024-01-23,p0043,5,5000,Busan
o002164,u038,2024-04-08,p0011,2,20000,Incheon
o002165,u046,2024-03-17,p0011,1,9000,Incheon
o002166,u038,2024-02-03,p0056,5,20000,Daegu
o002167,u125,2024-04-22,p0080,4,20000,Busan
o002168,u021,2024-02-28,p0022,5,9000,Busan
o002169,u005,2024-02-03,p0075,2,5000,Busan
o002170,u130,2024-04-28,p0028,3,15000,Busan
o002171,u145,2024-02-01,p0027,3,12000,Incheon
o002172,u034,2024-05-02,p0008,3,30000,Seoul
o002173,u050,2024-01-30,p0034,2,12000,Seoul
o002174,u076,2024-03-20,p0040,2,9000,Daegu
o002175,u079,2024-05-27,p0054,4,30000,Busan
o002176,u149,2024-02-11,p0013,1,20000,Gwangju
o002177,u061,2024-05-19,p0016,2,15000,Incheon
o002178,u002,2024-05-11,p0035,2,30000,Incheon
o002179,u064,2024-06-13,p0006,1,20000,Daegu
o002180,u084,2024-01-31,p0012,1,30000,Daegu
o002181,u078,2024-05-10,p0051,3,20000,Daegu
o002182,u077,2024-06-19,p0077,1,12000,Seoul
o002183,u139,2024-05-18,p0046,2,5000,Daegu
o002184,u122,2024-02-04,p0012,3,15000,Gwangju
o002185,u038,2024-05-29,p0080,5,20000,Busan
o002186,u054,2024-01-20,p0042,1,30000,Seoul
o002187,u101,2024-04-17,p0058,3,20000,Daegu
o002188,u062,2024-03-31,p0016,1,15000,Busan
o002189,u065,2024-04-06,p0047,3,15000,Incheon
o002190,u026,2024-04-04,p0007,3,5000,Gwangju
o002191,u039,2024-01-06,p0051,4,5000,Gwangju
o002192,u112,2024-04-02,p0017,3,5000,Busan
o002193,u127,2024-06-19,p0073,5,30000,Gwangju
o002194,u118,2024-03-20,p0005,1,20000,Seoul
o002195,u047,2024-02-20,p0053,1,9000,Busan
o002196,u021,2024-06-30,p0012,1,12000,Busan
o002197,u024,2024-01-19,p0055,2,12000,Gwangju
o002198,u060,2024-03-29,p0040,1,9000,Incheon
o002199,u078,2024-04-03,p0078,1,12000,Busan
o002200,u134,2024-03-27,p0053,2,12000,Seoul
o002201,u135,2024-06-16,p0030,5,20000,Incheon
o002202,u001,2024-03-17,p0007,5,20000,Incheon
o002203,u107,2024-06-26,p0048,1,5000,Gwangju
o002204,u045,2024-01-13,p0036,5,12000,Daegu
o002205,u030,2024-05-13,p0005,2,30000,Seoul
o002206,u084,2024-04-17,p0047,3,30000,Busan
o002207,u006,2024-02-13,p0017,2,20000,Incheon
o002208,u051,2024-02-11,p0019,3,20000,Busan
o002209,u083,2024-05-10,p0001,4,5000,Seoul
o002210,u041,2024-04-26,p0030,4,30000,Gwangju
o002211,u090,2024-04-21,p0018,3,20000,Daegu
o002212,u070,2024-01-10,p0006,4,30000,Busan
o002213,u120,2024-04-18,p0035,4,30000,Daegu
o002214,u028,2024-06-27,p0018,1,9000,Incheon
o002215,u009,2024-01-04,p0011,2,5000,Seoul
o002216,u080,2024-03-26,p0038,1,15000,Daegu
o002217,u039,2024-03-30,p0006,4,12000,Busan
o002218,u107,2024-06-12,p0080,3,5000,Seoul
o002219,u014,2024-02-21,p0038,4,9000,Seoul
o002220,u087,2024-03-27,p0080,3,30000,Daegu
o002221,u149,2024-05-10,p0071,2,12000,Daegu
o002222,u014,2024-01-11,p0079,1,9000,Daegu
o002223,u046,2024-05-25,p0044,5,15000,Incheon
o002224,u127,2024-05-29,p0034,2,15000,Daegu
o002225,u081,2024-05-10,p0058,1,9000,Daegu
o002226,u027,2024-04-27,p0007,2,30000,Gwangju
o002227,u032,2024-05-16,p0068,5,15000,Incheon
o002228,u115,2024-05-22,p0026,2,5000,Gwangju
o002229,u130,2024-06-13,p0001,5,9000,Busan
o002230,u055,2024-03-18,p0020,3,30000,Incheon
o002231,u072,2024-03-24,p0020,5,5000,Incheon
o002232,u118,2024-04-26,p0002,4,5000,Daegu
o002233,u027,2024-02-05,p0054,1,15000,Seoul
o002234,u031,2024-06-04,p0008,3,12000,Daegu
o002235,u117,2024-05-20,p0068,3,9000,Gwangju
o002236,u028,2024-04-24,p0037,2,12000,Incheon
o002237,u116,2024-02-24,p0058,3,9000,Seoul
o002238,u075,2024-03-04,p0028,1,12000,Busan
o002239,u149,2024-03-20,p0011,4,9000,Daegu
o002240,u005,2024-04-30,p0015,5,15000,Gwangju
o002241,u142,2024-05-21,p0052,1,20000,Daegu
o002242,u034,2024-05-02,p0058,3,30000,Gwangju
o002243,u006,2024-06-18,p0022,4,5000,Incheon
o002244,u109,2024-06-23,p0029,1,9000,Busan
o002245,u080,2024-05-08,p0076,2,9000,Seoul
o002246,u126,2024-03-08,p0069,2,15000,Gwangju
o002247,u017,2024-04-19,p0034,1,15000,Daegu
o002248,u013,2024-03-18,p0020,5,30000,Gwangju
o002249,u086,2024-04-24,p0025,3,30000,Gwangju
o002250,u133,2024-05-27,p0044,4,20000,Daegu
o002251,u061,2024-03-08,p0046,3,9000,Seoul
o002252,u120,2024-04-02,p0015,5,5000,Gwangju
o002253,u136,2024-01-09,p0006,5,30000,Daegu
o002254,u131,2024-05-14,p0040,4,30000,Seoul
o002255,u077,2024-03-30,p0064,2,9000,Daegu
o002256,u105,2024-03-24,p0013,3,5000,Seoul
o002257,u079,2024-04-06,p0033,5,20000,Busan
o002258,u102,2024-02-09,p0013,3,15000,Busan
o002259,u086,2024-04-18,p0020,3,30000,Daegu
o002260,u079,2024-05-15,p0049,1,15000,Daegu
o002261,u066,2024-03-04,p0023,5,20000,Gwangju
o002262,u098,2024-01-24,p0022,4,20000,Busan
o002263,u113,2024-03-11,p0080,2,5000,Incheon
o002264,u138,2024-02-06,p0014,3,5000,Gwangju
o002265,u092,2024-03-09,p0016,3,20000,Incheon
o002266,u016,2024-04-24,p0075,1,9000,Busan
o002267,u089,2024-01-21,p0045,5,9000,Incheon
o002268,u048,2024-05-16,p0004,5,20000,Busan
o002269,u005,2024-02-10,p0034,5,9000,Daegu
o002270,u011,2024-06-11,p0046,2,5000,Incheon
o002271,u089,2024-05-13,p0021,2,5000,Busan
o002272,u142,2024-02-19,p0044,1,12000,Seoul
o002273,u076,2024-04-12,p0052,4,15000,Gwangju
o002274,u067,2024-01-21,p0021,2,20000,Incheon
o002275,u014,2024-01-19,p0065,5,30000,Seoul
o002276,u102,2024-06-23,p0037,5,15000,Busan
o002277,u009,2024-05-26,p0078,1,20000,Busan
o002278,u127,2024-01-29,p0008,5,9000,Gwangju
o002279,u123,2024-02-21,p0026,1,12000,Gwangju
o002280,u149,2024-02-05,p0058,3,9000,Incheon
o002281,u043,2024-03-12,p0072,3,5000,Daegu
o002282,u025,2024-02-23,p0018,5,30000,Seoul
o002283,u045,2024-02-29,p0079,4,9000,Busan
o002284,u120,2024-04-06,p0016,5,12000,Seoul
o002285,u033,2024-02-04,p0034,3,12000,Incheon
o002286,u134,2024-06-09,p0026,5,5000,Seoul
o002287,u024,2024-05-12,p0034,5,30000,Incheon
o002288,u008,2024-05-18,p0073,5,9000,Gwangju
o002289,u033,2024-01-31,p0059,3,5000,Busan
o002290,u114,2024-05-08,p0064,2,12000,Incheon
o002291,u091,2024-06-01,p0021,5,5000,Gwangju
o002292,u054,2024-02-01,p0076,4,30000,Daegu
o002293,u099,2024-05-16,p0035,5,9000,Daegu
o002294,u098,2024-03-06,p0053,3,9000,Busan
o002295,u084,2024-05-23,p0056,5,9000,Daegu
o002296,u078,2024-03-28,p0054,4,5000,Gwangju
o002297,u016,2024-05-26,p0049,4,5000,Incheon
o002298,u039,2024-01-27,p0039,1,15000,Busan
o002299,u080,2024-03-11,p0052,3,9000,Daegu
o002300,u021,2024-02-19,p0073,4,5000,Incheon
o002301,u072,2024-02-15,p0032,4,9000,Seoul
o002302,u018,2024-02-26,p0041,5,9000,Incheon
o002303,u119,2024-03-10,p0015,2,12000,Busan
o002304,u016,2024-01-24,p0029,2,30000,Busan
o002305,u014,2024-05-08,p0062,5,9000,Daegu
o002306,u096,2024-04-10,p0052,5,20000,Daegu
o002307,u034,2024-05-30,p0017,1,20000,Gwangju
o002308,u053,2024-05-08,p0044,2,5000,Busan
o002309,u048,2024-01-28,p0065,5,15000,Busan
o002310,u033,2024-01-13,p0010,1,12000,Busan
o002311,u115,2024-03-17,p0005,4,15000,Gwangju
o002312,u104,2024-03-28,p0032,1,9000,Gwangju
o002313,u036,2024-02-13,p0053,1,12000,Daegu
o002314,u104,2024-05-22,p0026,4,5000,Incheon
o002315,u108,2024-04-15,p0066,4,30000,Gwangju
o002316,u081,2024-05-16,p0068,3,15000,Gwangju
o002317,u087,2024-01-20,p0043,5,5000,Incheon
o002318,u141,2024-05-28,p0031,2,15000,Daegu
o002319,u069,2024-02-07,p0004,3,30000,Gwangju
o002320,u058,2024-03-22,p0066,4,20000,Busan
o002321,u081,2024-03-20,p0072,4,9000,Busan
o002322,u126,2024-05-29,p0036,2,30000,Incheon
o002323,u107,2024-02-20,p0042,4,9000,Seoul
o002324,u012,2024-02-13,p0061,3,9000,Daegu
o002325,u069,2024-03-02,p0056,3,5000,Gwangju
o002326,u111,2024-03-06,p0011,5,30000,Seoul
o002327,u034,2024-02-03,p0054,2,20000,Gwangju
o002328,u149,2024-02-02,p0074,4,15000,Daegu
o002329,u122,2024-02-12,p0061,5,20000,Gwangju
o002330,u127,2024-03-26,p0039,4,9000,Incheon
o002331,u013,2024-03-03,p0042,5,5000,Seoul
o002332,u087,2024-03-12,p0021,3,30000,Incheon
o002333,u080,2024-05-10,p0053,2,30000,Seoul
o002334,u095,2024-02-13,p0020,5,5000,Busan
o002335,u128,2024-06-14,p0028,4,5000,Gwangju
o002336,u053,2024-05-16,p0022,2,15000,Gwangju
o002337,u081,2024-02-01,p0027,2,5000,Seoul
o002338,u102,2024-02-27,p0030,2,20000,Busan
o002339,u113,2024-02-03,p0007,5,30000,Seoul
o002340,u116,2024-02-19,p0058,1,9000,Busan
o002341,u051,2024-03-07,p0036,4,9000,Gwangju
o002342,u150,2024-01-24,p0076,3,30000,Seoul
o002343,u002,2024-01-03,p0015,1,12000,Incheon
o002344,u074,2024-03-20,p0054,4,9000,Gwangju
o002345,u092,2024-05-07,p0015,4,5000,Gwangju
o002346,u010,2024-02-25,p0044,4,30000,Busan
o002347,u068,2024-06-05,p0040,3,30000,Incheon
o002348,u090,2024-03-08,p0036,2,5000,Daegu
o002349,u092,2024-06-12,p0053,1,20000,Seoul
o002350,u018,2024-02-12,p0067,1,5000,Busan
o002351,u042,2024-04-08,p0026,2,5000,Incheon
o002352,u037,2024-05-18,p0068,4,12000,Incheon
o002353,u096,2024-01-11,p0015,1,12000,Daegu
o002354,u050,2024-06-18,p0024,5,30000,Incheon
o002355,u086,2024-03-07,p0025,3,20000,Incheon
o002356,u110,2024-03-31,p0077,2,5000,Busan
o002357,u120,2024-04-24,p0010,5,15000,Busan
o002358,u028,2024-04-27,p0032,1,30000,Gwangju
o002359,u136,2024-01-05,p0034,5,15000,Gwangju
o002360,u025,2024-06-06,p0065,2,9000,Seoul
o002361,u004,2024-04-23,p0039,2,5000,Incheon
o002362,u007,2024-06-30,p0078,3,12000,Seoul
o002363,u031,2024-03-26,p0060,5,12000,Gwangju
o002364,u131,2024-04-21,p0057,2,12000,Daegu
o002365,u032,2024-03-21,p0061,5,5000,Incheon
o002366,u105,2024-06-10,p0013,2,5000,Incheon
o002367,u063,2024-05-31,p0036,2,15000,Incheon
o002368,u006,2024-06-14,p0047,4,30000,Busan
o002369,u067,2024-04-01,p0017,4,15000,Gwangju
o002370,u005,2024-05-24,p0010,2,12000,Daegu
o002371,u072,2024-03-06,p0011,1,30000,Daegu
o002372,u084,2024-03-24,p0064,2,20000,Busan
o002373,u079,2024-05-18,p0053,3,20000,Seoul
o002374,u043,2024-01-15,p0023,1,15000,Daegu
o002375,u115,2024-05-09,p0059,1,20000,Busan
o002376,u090,2024-01-03,p0056,5,15000,Incheon
o002377,u039,2024-04-15,p0066,1,15000,Busan
o002378,u066,2024-03-27,p0073,3,15000,Gwangju
o002379,u017,2024-03-26,p0071,4,20000,Incheon
o002380,u139,2024-03-30,p0015,2,30000,Daegu
o002381,u113,2024-03-30,p0062,3,9000,Incheon
o002382,u044,2024-03-15,p0032,1,20000,Incheon
o002383,u102,2024-03-23,p0033,4,5000,Incheon
o002384,u102,2024-04-13,p0052,4,15000,Daegu
o002385,u092,2024-05-18,p0049,5,30000,Gwangju
o002386,u009,2024-04-10,p0034,5,15000,Busan
o002387,u132,2024-04-26,p0080,2,9000,Daegu
o002388,u144,2024-06-01,p0014,1,15000,Busan
o002389,u147,2024-06-29,p0008,2,12000,Daegu
o002390,u148,2024-01-20,p0003,1,12000,Gwangju
o002391,u140,2024-05-09,p0066,3,9000,Incheon
o002392,u111,2024-02-10,p0033,1,15000,Busan
o002393,u009,2024-02-05,p0035,5,9000,Gwangju
o002394,u070,2024-05-24,p0052,4,12000,Incheon
o002395,u037,2024-01-13,p0035,2,30000,Daegu
o002396,u033,2024-06-03,p0046,5,20000,Seoul
o002397,u125,2024-05-20,p0005,4,12000,Daegu
o002398,u122,2024-06-30,p0013,3,30000,Gwangju
o002399,u079,2024-05-01,p0075,1,5000,Daegu
o002400,u111,2024-06-07,p0037,2,30000,Seoul
o002401,u020,2024-01-22,p0014,3,12000,Seoul
o002402,u034,2024-06-10,p0030,4,20000,Gwangju
o002403,u130,2024-01-30,p0027,2,30000,Daegu
o002404,u068,2024-02-27,p0022,4,15000,Incheon
o002405,u082,2024-01-24,p0024,2,15000,Busan
o002406,u070,2024-03-14,p0059,2,20000,Seoul
o002407,u031,2024-05-16,p0009,3,9000,Daegu
o002408,u124,2024-02-18,p0025,1,9000,Incheon
o002409,u114,2024-05-29,p0038,3,12000,Busan
o002410,u103,2024-04-20,p0044,2,12000,Incheon
o002411,u053,2024-04-24,p0071,2,20000,Daegu
o002412,u097,2024-06-19,p0074,4,9000,Busan
o002413,u143,2024-03-19,p0024,2,15000,Busan
o002414,u098,2024-03-03,p0044,4,5000,Busan
o002415,u075,2024-06-30,p0002,4,5000,Busan
o002416,u041,2024-04-11,p0050,4,30000,Incheon
o002417,u079,2024-04-21,p0013,2,30000,Busan
o002418,u056,2024-02-23,p0006,5,30000,Incheon
o002419,u092,2024-02-09,p0054,2,9000,Busan
o002420,u007,2024-01-31,p0015,2,15000,Busan
o002421,u029,2024-02-10,p0039,5,20000,Gwangju
o002422,u119,2024-02-05,p0009,2,9000,Gwangju
o002423,u058,2024-05-15,p0060,4,20000,Daegu
o002424,u065,2024-01-11,p0062,1,20000,Busan
o002425,u082,2024-04-24,p0046,4,12000,Incheon
o002426,u066,2024-06-21,p0067,5,12000,Seoul
o002427,u114,2024-05-19,p0035,4,9000,Daegu
o002428,u037,2024-03-14,p0015,3,20000,Daegu
o002429,u114,2024-01-11,p0013,5,30000,Incheon
o002430,u032,2024-05-31,p0018,2,30000,Seoul
o002431,u056,2024-01-01,p0017,2,20000,Seoul
o002432,u089,2024-05-04,p0026,1,12000,Busan
o002433,u133,2024-05-02,p0018,4,20000,Seoul
o002434,u035,2024-02-04,p0048,4,9000,Daegu
o002435,u089,2024-05-14,p0012,4,30000,Gwangju
o002436,u010,2024-02-01,p0050,4,9000,Busan
o002437,u012,2024-02-11,p0027,1,12000,Daegu
o002438,u116,2024-05-27,p0055,4,5000,Busan
o002439,u108,2024-06-27,p0042,4,5000,Seoul
o002440,u057,2024-02-18,p0073,2,12000,Incheon
o002441,u094,2024-06-16,p0036,3,15000,Busan
o002442,u058,2024-06-15,p0024,5,5000,Daegu
o002443,u042,2024-05-20,p0048,3,30000,Incheon
o002444,u065,2024-01-26,p0053,4,5000,Gwangju
o002445,u047,2024-02-24,p0036,3,30000,Seoul
o002446,u123,2024-05-03,p0045,4,9000,Daegu
o002447,u062,2024-06-30,p0038,4,12000,Gwangju
o002448,u049,2024-05-28,p0025,4,5000,Daegu
o002449,u081,2024-03-17,p0026,4,20000,Seoul
o002450,u114,2024-02-12,p0073,5,20000,Busan
o002451,u042,2024-06-23,p0055,2,5000,Incheon
o002452,u141,2024-02-20,p0008,5,5000,Incheon
o002453,u070,2024-03-03,p0077,4,15000,Busan
o002454,u100,2024-06-24,p0057,3,30000,Seoul
o002455,u144,2024-04-12,p0005,2,5000,Busan
o002456,u065,2024-02-18,p0059,3,9000,Busan
o002457,u030,2024-01-01,p0048,4,15000,Incheon
o002458,u113,2024-03-19,p0074,2,5000,Gwangju
o002459,u001,2024-06-28,p0040,2,9000,Seoul
o002460,u069,2024-03-19,p0042,5,5000,Incheon
o002461,u147,2024-05-07,p0026,3,12000,Incheon
o002462,u063,2024-02-16,p0026,4,20000,Incheon
o002463,u103,2024-05-21,p0050,1,12000,Gwangju
o002464,u079,2024-05-21,p0067,1,9000,Seoul
o002465,u033,2024-04-20,p0072,5,12000,Incheon
o002466,u048,2024-05-20,p0062,1,15000,Seoul
o002467,u079,2024-04-15,p0049,4,5000,Gwangju
o002468,u016,2024-03-09,p0041,5,5000,Daegu
o002469,u063,2024-05-14,p0028,3,9000,Seoul
o002470,u063,2024-05-31,p0062,5,30000,Incheon
o002471,u126,2024-06-02,p0026,3,20000,Incheon
o002472,u019,2024-02-08,p0022,5,5000,Daegu
o002473,u127,2024-05-03,p0070,2,9000,Busan
o002474,u062,2024-01-01,p0048,3,12000,Seoul
o002475,u098,2024-04-14,p0029,2,9000,Gwangju
o002476,u084,2024-04-13,p0070,4,30000,Seoul
o002477,u045,2024-03-07,p0078,1,30000,Gwangju
o002478,u140,2024-06-29,p0026,5,9000,Daegu
o002479,u034,2024-06-09,p0042,1,5000,Incheon
o002480,u006,2024-01-08,p0039,2,9000,Incheon
o002481,u113,2024-02-08,p0057,3,15000,Gwangju
o002482,u094,2024-02-07,p0077,1,20000,Seoul
o002483,u134,2024-06-12,p0044,3,12000,Gwangju
o002484,u069,2024-04-04,p0064,5,9000,Seoul
o002485,u003,2024-05-12,p0048,5,9000,Gwangju
o002486,u004,2024-05-27,p0071,1,5000,Busan
o002487,u065,2024-05-19,p0033,3,5000,Gwangju
o002488,u038,2024-01-17,p0031,3,12000,Seoul
o002489,u139,2024-01-26,p0034,1,15000,Daegu
o002490,u018,2024-03-12,p0080,4,5000,Daegu
o002491,u133,2024-03-02,p0049,3,9000,Gwangju
o002492,u033,2024-05-15,p0013,4,30000,Seoul
o002493,u018,2024-01-29,p0004,2,30000,Seoul
o002494,u042,2024-03-08,p0042,2,15000,Incheon
